FIPS,County,State,Longitude,Latitude,Population,cases
37083,Halifax,North Carolina,-77.6517,36.2574,48219,0
4023,Santa Cruz,Arizona,-110.8465,31.526,48209,0
22061,Lincoln,Louisiana,-92.6649,32.6016,48160,0
36107,Tioga,New York,-76.3063,42.1703,48106,0
21019,Boyd,Kentucky,-82.6878,38.3596,48043,0
39149,Shelby,Ohio,-84.2048,40.3316,48007,0
35009,Curry,New Mexico,-103.347,34.5742,47932,0
27049,Goodhue,Minnesota,-92.7229,44.4097,47844,0
22115,Vernon,Louisiana,-93.1843,31.1083,47764,0
12063,Jackson,Florida,-85.2155,30.7954,47652,0
48465,Val Verde,Texas,-101.1517,29.8929,47647,0
40021,Cherokee,Oklahoma,-94.9997,35.9067,47621,0
5035,Crittenden,Arkansas,-90.3078,35.2057,47609,0
36039,Greene,New York,-74.1227,42.2765,47554,0
42009,Bedford,Pennsylvania,-78.4903,40.0065,47503,0
53065,Stevens,Washington,-117.8552,48.3991,47470,0
18113,Noble,Indiana,-85.4175,41.3986,47417,0
40013,Bryan,Oklahoma,-96.2598,33.9623,47237,0
48055,Caldwell,Texas,-97.6199,29.8368,47184,0
21179,Nelson,Kentucky,-85.466,37.8052,47102,0
36033,Franklin,New York,-74.3038,44.5929,47066,0
47123,Monroe,Tennessee,-84.2527,35.4427,47054,0
53075,Whitman,Washington,-117.523,46.9012,47042,0
36003,Allegany,New York,-78.0276,42.2574,47027,0
56005,Campbell,Wyoming,-105.5482,44.2482,47018,0
48259,Kendall,Texas,-98.7115,29.9447,46971,0
13137,Habersham,Georgia,-83.5311,34.631,46948,0
55005,Barron,Wisconsin,-91.8483,45.4237,46741,0
17029,Coles,Illinois,-88.2218,39.5203,46689,0
36017,Chenango,New York,-75.6116,42.4935,46685,0
13029,Bryan,Georgia,-81.4436,32.0145,46681,0
27007,Beltrami,Minnesota,-94.9377,47.9738,46421,0
36023,Cortland,New York,-76.0703,42.595,46401,0
19045,Clinton,Iowa,-90.532,41.898,46383,0
18071,Jackson,Indiana,-86.0375,38.9064,46319,0
18099,Marshall,Indiana,-86.2618,41.3248,46225,0
39011,Auglaize,Ohio,-84.2217,40.5609,46209,0
5055,Greene,Arkansas,-90.5591,36.1176,46182,0
55081,Monroe,Wisconsin,-90.6178,43.9457,46169,0
39091,Logan,Ohio,-83.7658,40.3885,46140,0
48499,Wood,Texas,-95.3821,32.7864,46094,0
42087,Mifflin,Pennsylvania,-77.617,40.6104,46074,0
28045,Hancock,Mississippi,-89.489,30.4165,46057,0
6009,Calaveras,California,-120.5541,38.2046,45995,0
42099,Perry,Pennsylvania,-77.2623,40.3984,45988,0
40113,Osage,Oklahoma,-96.3985,36.6292,45963,0
50025,Windham,Vermont,-72.7139,42.9906,45913,0
13071,Colquitt,Georgia,-83.7688,31.1884,45907,0
51540,Charlottesville,Virginia,-78.4855,38.0375,45863,0
30081,Ravalli,Montana,-114.1207,46.0817,45807,0
